,datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
246,2019-01-2511:26,44050,44100,44050,44050,31354,0,0,-0.0018540430072893728,0.0009884539035133633,0.0010932417217696074,-0.005006310683141889,-0.0057614694769023925,0.00012320057197406806,0.0005760444781338505,0.003284559590054615,0.009505673944145206,-0.008662226151164366,-0.00420220086386538,-0.0050796291760717895,0.005444783669826016,0.00026973849032347594,0.007854092334749204,0.0027674002488242656,-0.00527078788996749,0.0019728560051922627,0.0012187944473749722,0.0007378278425217613
247,2019-01-2510:36,44000,44000,43950,43950,12245,-50,0,-0.00185404300728937,0.0009884539035133664,0.0010932417217696117,-0.005006310683141878,-0.005761469476902389,0.00012320057197407085,0.000576044478133837,0.009505673944145206,0.0032845595900546265,-0.008662226151164349,-0.004202200863865376,-0.005079629176071789,0.0054447836698259975,0.00026973849032346813,0.007854092334749214,0.002767400248824261,-0.005270787889967497,0.00197285600519226,0.0012187944473749685,0.0007378278425217563
248,2019-01-2510:33,43850,44000,43850,43950,174442,100,1,-0.001243391434478715,0.0018884955685722887,0.0017818744247273827,-0.003228258890785584,-0.005656062628149564,0.0005892644557139019,0.0010119395871532081,0.009291457670705132,0.004402936991624975,-0.008330971562773628,-0.004097647118871728,-0.005406500557535537,0.0047279862930833605,7.951492037096961e-05,0.00855879318354838,0.0017751874810183746,-0.005043598220867491,0.001509634898058195,0.0017854635875878676,-0.0043961186487017955
249,2019-01-2510:33,43850,44000,43850,43950,174442,100,1,-0.0012433914344787272,0.0018884955685722863,0.0017818744247273856,-0.0032282588907855954,-0.005656062628149574,0.0005892644557138945,0.0010119395871532174,0.009291457670705144,0.004402936991624943,-0.008330971562773626,-0.004097647118871725,-0.005406500557535545,0.004727986293083373,7.951492037098309e-05,0.008558793183548389,0.001775187481018412,-0.005043598220867493,0.0015096348980581985,-0.004396118648701796,0.0017854635875878544
250,2019-01-2510:33,43850,44000,43850,43950,174442,100,1,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
251,2019-01-2510:33,43850,44000,43850,43950,174442,100,1,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
252,2019-01-2510:32,43900,43950,43850,43850,121698,-50,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
253,2019-01-2510:32,43900,43950,43850,43850,121698,-50,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
254,2019-01-2509:39,43850,43900,43850,43850,35186,0,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
255,2019-01-2509:20,43950,44000,43900,43950,73756,0,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
256,2019-01-2509:18,44100,44100,44050,44100,195874,0,0,-0.001332736384993538,0.0014166607031570026,0.001753294217334774,-0.0035572301113850524,-0.005463774045655247,0.0008070410668318058,0.0011270978190382848,0.009397625862655816,0.0043405088630568646,-0.008564830520276095,-0.003950002524339628,-0.005072776919183237,0.005444399027163035,0.00013532143379567225,0.008221227737950046,-0.0049129994580791505,0.0014750260910963372,0.0014993977452943106,-0.004503690310935119,0.0017404397074731195
257,2019-01-2412:03,42900,42900,42850,42900,3617,0,0,-0.001332736384993538,0.0014166607031570026,0.001753294217334774,-0.0035572301113850524,-0.005463774045655247,0.0008070410668318058,0.0011270978190382848,0.009397625862655816,0.0043405088630568646,-0.008564830520276095,-0.003950002524339628,-0.005072776919183237,0.005444399027163035,0.00013532143379567225,0.008221227737950046,-0.0049129994580791505,0.0014750260910963372,0.0014993977452943106,-0.004503690310935119,0.0017404397074731195
258,2019-01-2411:12,42750,42800,42750,42750,6509,0,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
259,2019-01-2409:07,42650,42700,42600,42650,46308,0,0,-0.0012433914344787266,0.0018884955685722648,0.0017818744247273953,-0.003228258890785581,-0.005656062628149559,0.0005892644557139081,0.0010119395871532107,0.00929145767070514,0.004402936991624982,-0.008330971562773626,-0.004097647118871718,-0.005406500557535549,0.004727986293083358,7.951492037096824e-05,0.008558793183548394,-0.005043598220867485,0.001775187481018382,0.0015096348980581911,-0.004396118648701809,0.0017854635875878566
260,2019-01-2409:07,42650,42700,42600,42650,46308,0,0,-0.0012433914344787064,0.001888495568572314,0.0017818744247273851,-0.003228258890785589,-0.005656062628149579,0.0005892644557139065,0.0010119395871532053,0.009291457670705128,0.004402936991624963,-0.008330971562773624,-0.004097647118871729,-0.005406500557535537,7.951492037096878e-05,0.004727986293083368,0.0017751874810183832,-0.005043598220867471,0.008558793183548385,0.0015096348980581835,-0.004396118648701832,0.00178546358758787
261,2019-01-2213:02,41900,41950,41900,41900,3986,0,0,-0.0012433914344787285,0.0018884955685722839,0.0017818744247273827,-0.003228258890785589,-0.005656062628149554,0.0005892644557138968,0.0010119395871532163,0.009291457670705132,0.0044029369916249545,-0.008330971562773636,-0.004097647118871719,7.951492037096813e-05,-0.005406500557535543,0.004727986293083368,0.0017751874810184004,-0.0050435982208675,0.008558793183548396,0.0015096348980582026,-0.0043961186487018016,0.0017854635875878657
262,2019-01-2211:00,42150,42150,42050,42100,19059,-50,0,-0.0012433914344787311,0.0018884955685722765,0.0017818744247273704,-0.003228258890785602,-0.0056560626281495574,0.0005892644557138903,0.0010119395871532224,0.00929145767070513,0.004402936991624936,-0.008330971562773631,-0.004097647118871722,7.951492037097787e-05,-0.005406500557535555,0.004727986293083373,0.00855879318354837,-0.0050435982208674865,0.0017751874810184335,0.0015096348980582098,-0.004396118648701774,0.001785463587587861
263,2019-01-2109:54,42300,42400,42300,42400,37404,100,1,-0.0012433914344787311,0.0018884955685722765,0.0017818744247273704,-0.003228258890785602,-0.0056560626281495574,0.0005892644557138903,0.0010119395871532224,0.00929145767070513,0.004402936991624936,-0.008330971562773631,-0.004097647118871722,7.951492037097787e-05,-0.005406500557535555,0.004727986293083373,0.00855879318354837,-0.0050435982208674865,0.0017751874810184335,0.0015096348980582098,-0.004396118648701774,0.001785463587587861
264,2019-01-1815:15,42200,42200,42150,42200,18262,0,0,-0.0008598956923622997,0.0016305005182395385,0.0019683663225312053,-0.0033211159371050424,-0.005359632141527409,0.0010414486850320703,0.0010460340494899431,0.00953418757510014,0.00492815825363953,-0.00835362608400333,-0.0035727821660009227,0.00017204369372990269,-0.00504428161772923,0.0049903226033418905,-0.005282902799051132,0.008568536468946689,0.0016442255851845766,0.001634735777067726,-0.004025054890998843,-0.0013392682035250055
265,2019-01-1809:20,42100,42150,42100,42100,25075,0,0,-0.0008598956923622997,0.0016305005182395385,0.0019683663225312053,-0.0033211159371050424,-0.005359632141527409,0.0010414486850320703,0.0010460340494899431,0.00953418757510014,0.00492815825363953,-0.00835362608400333,-0.0035727821660009227,0.00017204369372990269,-0.00504428161772923,0.0049903226033418905,-0.005282902799051132,0.008568536468946689,0.0016442255851845766,0.001634735777067726,-0.004025054890998843,-0.0013392682035250055
266,2019-01-1714:29,41900,41950,41900,41900,10190,0,0,-0.0008598956923622997,0.0016305005182395385,0.0019683663225312053,-0.0033211159371050424,-0.005359632141527409,0.0010414486850320703,0.0010460340494899431,0.00953418757510014,0.00492815825363953,-0.00835362608400333,-0.0035727821660009227,0.00017204369372990269,-0.00504428161772923,0.0049903226033418905,-0.005282902799051132,0.008568536468946689,0.0016442255851845766,0.001634735777067726,-0.004025054890998843,-0.0013392682035250055
267,2019-01-1710:09,41900,41950,41900,41900,72319,0,0,-0.0008598956923622997,0.0016305005182395385,0.0019683663225312053,-0.0033211159371050424,-0.005359632141527409,0.0010414486850320703,0.0010460340494899431,0.00953418757510014,0.00492815825363953,-0.00835362608400333,-0.0035727821660009227,0.00017204369372990269,-0.00504428161772923,0.0049903226033418905,-0.005282902799051132,0.008568536468946689,0.0016442255851845766,0.001634735777067726,-0.004025054890998843,-0.0013392682035250055
268,2019-01-1710:09,41900,41950,41900,41900,72319,0,0,-0.0008598956923622683,0.0016305005182395474,0.0019683663225312283,-0.005359632141527412,-0.0033211159371050345,0.001041448685032085,0.001046034049489939,0.009534187575100134,0.004928158253639567,-0.008353626084003325,-0.00357278216600094,0.00017204369372988618,-0.005044281617729218,0.00499032260334188,-0.005282902799051152,0.008568536468946696,0.001644225585184549,0.001634735777067709,-0.004025054890998856,-0.0013392682035250176
269,2019-01-1710:09,41900,41950,41900,41900,72319,0,0,-0.0008598956923622683,0.0016305005182395474,0.0019683663225312283,-0.005359632141527412,-0.0033211159371050345,0.001041448685032085,0.001046034049489939,0.009534187575100134,0.004928158253639567,-0.008353626084003325,-0.00357278216600094,0.00017204369372988618,-0.005044281617729218,0.00499032260334188,-0.005282902799051152,0.008568536468946696,0.001644225585184549,0.001634735777067709,-0.004025054890998856,-0.0013392682035250176
270,2019-01-1710:08,41950,42000,41900,41950,149242,0,0,-0.0008598956923622922,0.0016305005182395715,0.0019683663225311897,-0.005359632141527418,-0.0033211159371050692,0.0010414486850320618,0.0010460340494899457,0.009534187575100129,0.0049281582536395046,-0.008353626084003335,-0.003572782166000949,0.0001720436937299186,-0.005044281617729239,0.004990322603341914,-0.005282902799051119,0.008568536468946694,0.001634735777067736,0.001644225585184598,-0.004025054890998839,-0.0013392682035250046
271,2019-01-1710:08,41950,42000,41900,41950,149242,0,0,-0.0008598956923622759,0.00163050051823955,0.0019683663225312144,-0.005359632141527424,-0.003321115937105048,0.0010414486850320727,0.0010460340494899414,0.009534187575100135,0.004928158253639535,-0.008353626084003328,-0.0035727821660009327,0.0001720436937299031,-0.005044281617729228,0.004990322603341893,-0.005282902799051146,0.008568536468946692,0.0016347357770677099,-0.004025054890998832,0.0016442255851845807,-0.001339268203525018
272,2019-01-1710:08,41950,42000,41900,41950,149242,0,0,-0.0008598956923622723,0.0016305005182395953,0.001968366322531184,-0.005359632141527437,-0.003321115937105071,0.0010414486850320703,0.0010460340494899364,0.009534187575100123,0.004928158253639486,-0.008353626084003337,-0.0035727821660009405,0.00017204369372991418,-0.005044281617729225,0.004990322603341933,-0.005282902799051123,-0.004025054890998853,0.008568536468946689,0.0016347357770677333,0.0016442255851845987,-0.0013392682035250109
273,2019-01-1710:00,41800,41800,41750,41750,8922,-50,0,-0.0008598956923622559,0.0016305005182395641,0.001968366322531209,-0.005359632141527435,-0.003321115937105048,0.0010414486850320855,0.0010460340494899498,0.009534187575100122,0.004928158253639549,0.00017204369372990214,-0.008353626084003321,-0.0035727821660009305,-0.005044281617729222,0.0049903226033419035,-0.0052829027990511385,0.008568536468946683,-0.00402505489099885,0.0016347357770677105,0.0016442255851845538,-0.0013392682035250323
274,2019-01-1709:41,41650,41700,41600,41650,33962,0,0,-0.0008598956923622559,0.0016305005182395641,0.001968366322531209,-0.005359632141527435,-0.003321115937105048,0.0010414486850320855,0.0010460340494899498,0.009534187575100122,0.004928158253639549,0.00017204369372990214,-0.008353626084003321,-0.0035727821660009305,-0.005044281617729222,0.0049903226033419035,-0.0052829027990511385,0.008568536468946683,-0.00402505489099885,0.0016347357770677105,0.0016442255851845538,-0.0013392682035250323
275,2019-01-1609:21,41050,41100,41000,41050,26342,0,0,-0.0008598956923622866,0.0016305005182395405,0.0019683663225312023,-0.0053596321415274074,-0.003321115937105053,0.0010414486850320703,0.001046034049489939,0.009534187575100135,0.0049281582536395314,0.0001720436937299037,-0.008353626084003335,-0.0035727821660009283,-0.00504428161772923,0.004990322603341901,-0.005282902799051139,-0.004025054890998843,0.008568536468946687,0.0016347357770677227,0.0016442255851845894,-0.0013392682035250026
276,2019-01-1514:29,40800,40850,40800,40800,10001,0,0,-0.0008598956923622866,0.0016305005182395405,0.0019683663225312023,-0.0053596321415274074,-0.003321115937105053,0.0010414486850320703,0.001046034049489939,0.009534187575100135,0.0049281582536395314,0.0001720436937299037,-0.008353626084003335,-0.0035727821660009283,-0.00504428161772923,0.004990322603341901,-0.005282902799051139,-0.004025054890998843,0.008568536468946687,0.0016347357770677227,0.0016442255851845894,-0.0013392682035250026
277,2019-01-1511:17,40750,40750,40700,40750,7233,0,0,-0.0008598956923622381,0.001630500518239581,0.0019683663225312136,-0.00535963214152746,-0.0033211159371050692,0.0010414486850320868,0.0010460340494899453,0.009534187575100123,0.00017204369372991708,0.004928158253639514,-0.008353626084003344,-0.0035727821660009314,-0.005044281617729222,0.004990322603341941,-0.00528290279905113,0.008568536468946711,-0.004025054890998863,0.0016347357770676967,0.0016442255851845534,-0.0013392682035250321
278,2019-01-1511:03,40750,40750,40700,40700,9517,-50,0,-0.0008598956923622535,0.0016305005182395945,0.001968366322531197,-0.005359632141527454,-0.003321115937105097,0.00104144868503208,0.0010460340494899256,0.009534187575100134,0.00017204369372992274,0.004928158253639489,-0.008353626084003337,-0.003572782166000953,0.004990322603341954,-0.005044281617729228,-0.005282902799051115,-0.004025054890998829,0.008568536468946696,0.0016347357770677099,0.0016442255851845885,-0.001339268203525028
279,2019-01-1413:49,40200,40250,40200,40200,5653,0,0,-0.0012433914344787108,0.0018884955685722895,0.0017818744247273845,-0.00565606262814959,-0.0032282588907855928,0.0005892644557139003,0.0010119395871532259,0.009291457670705132,7.951492037098259e-05,0.004402936991624964,-0.008330971562773622,-0.004097647118871729,0.004727986293083375,-0.005406500557535555,-0.0050435982208674925,0.008558793183548389,-0.004396118648701806,0.0015096348980581779,0.0017751874810184038,0.0017854635875878676
280,2019-01-1411:52,40250,40400,40250,40400,215301,150,1,-0.0012433914344787108,0.0018884955685722895,0.0017818744247273845,-0.00565606262814959,-0.0032282588907855928,0.0005892644557139003,0.0010119395871532259,0.009291457670705132,7.951492037098259e-05,0.004402936991624964,-0.008330971562773622,-0.004097647118871729,0.004727986293083375,-0.005406500557535555,-0.0050435982208674925,0.008558793183548389,-0.004396118648701806,0.0015096348980581779,0.0017751874810184038,0.0017854635875878676
281,2019-01-1411:12,40350,40350,40250,40250,56938,-100,0,-0.00124339143447874,0.0018884955685722683,0.0017818744247273905,-0.0032282588907855746,-0.00565606262814955,0.0005892644557138939,0.0010119395871532033,7.951492037096459e-05,0.00929145767070515,0.00440293699162499,-0.008330971562773631,-0.00409764711887172,0.0047279862930833545,-0.005406500557535542,0.008558793183548376,-0.005043598220867482,-0.0043961186487018215,0.0015096348980582065,0.0017751874810183878,0.0017854635875878691
282,2019-01-1411:00,40300,40350,40300,40350,10810,50,1,-0.001243391434478746,0.0018884955685722746,0.0017818744247273806,-0.00565606262814955,-0.00322825889078558,0.0005892644557138933,0.0010119395871532142,7.951492037096447e-05,0.009291457670705123,0.004402936991624963,-0.008330971562773641,-0.004097647118871722,0.004727986293083365,0.00855879318354838,-0.005406500557535557,-0.005043598220867489,-0.004396118648701784,0.0015096348980582074,0.001775187481018432,0.0017854635875878585
283,2019-01-1409:48,40450,40500,40400,40500,68026,50,1,-0.0012433914344787314,0.0018884955685722824,0.0017818744247273817,-0.005656062628149557,-0.0032282588907855715,0.0005892644557139004,0.0010119395871532064,0.009291457670705128,7.951492037096695e-05,0.004402936991624975,-0.008330971562773626,-0.004097647118871724,0.00472798629308336,0.008558793183548392,-0.00540650055753555,-0.005043598220867483,-0.004396118648701802,0.0015096348980581935,0.0017751874810183997,0.0017854635875878535
284,2019-01-1409:37,40300,40350,40300,40300,16508,0,0,-0.0012433914344787314,0.0018884955685722824,0.0017818744247273817,-0.005656062628149557,-0.0032282588907855715,0.0005892644557139004,0.0010119395871532064,0.009291457670705128,7.951492037096695e-05,0.004402936991624975,-0.008330971562773626,-0.004097647118871724,0.00472798629308336,0.008558793183548392,-0.00540650055753555,-0.005043598220867483,-0.004396118648701802,0.0015096348980581935,0.0017751874810183997,0.0017854635875878535
285,2019-01-1409:36,40300,40350,40300,40350,47928,50,1,-0.0012433914344787314,0.0018884955685722824,0.0017818744247273817,-0.005656062628149557,-0.0032282588907855715,0.0005892644557139004,0.0010119395871532064,0.009291457670705128,7.951492037096695e-05,0.004402936991624975,-0.008330971562773626,-0.004097647118871724,0.00472798629308336,0.008558793183548392,-0.00540650055753555,-0.005043598220867483,-0.004396118648701802,0.0015096348980581935,0.0017751874810183997,0.0017854635875878535
286,2019-01-1109:22,40300,40300,40250,40250,23403,-50,0,-0.00124339143447873,0.0018884955685722828,0.0017818744247273884,-0.0056560626281495505,-0.0032282588907855685,0.0005892644557139068,0.0010119395871532033,0.009291457670705132,7.951492037095021e-05,0.004402936991624988,-0.008330971562773633,-0.004097647118871725,0.004727986293083353,0.008558793183548399,-0.005043598220867493,-0.005406500557535545,-0.0043961186487018016,0.0015096348980581991,0.0017751874810183876,0.001785463587587856
287,2019-01-1011:50,39800,39800,39750,39750,29599,-50,0,-0.00124339143447873,0.0018884955685722828,0.0017818744247273884,-0.0056560626281495505,-0.0032282588907855685,0.0005892644557139068,0.0010119395871532033,0.009291457670705132,7.951492037095021e-05,0.004402936991624988,-0.008330971562773633,-0.004097647118871725,0.004727986293083353,0.008558793183548399,-0.005043598220867493,-0.005406500557535545,-0.0043961186487018016,0.0015096348980581991,0.0017751874810183876,0.001785463587587856
288,2019-01-1011:03,39850,39900,39850,39850,24418,0,0,-0.00124339143447873,0.0018884955685722828,0.0017818744247273884,-0.0056560626281495505,-0.0032282588907855685,0.0005892644557139068,0.0010119395871532033,0.009291457670705132,7.951492037095021e-05,0.004402936991624988,-0.008330971562773633,-0.004097647118871725,0.004727986293083353,0.008558793183548399,-0.005043598220867493,-0.005406500557535545,-0.0043961186487018016,0.0015096348980581991,0.0017751874810183876,0.001785463587587856
289,2019-01-1010:52,39750,39800,39700,39800,36117,50,1,-0.00124339143447873,0.0018884955685722828,0.0017818744247273884,-0.0056560626281495505,-0.0032282588907855685,0.0005892644557139068,0.0010119395871532033,0.009291457670705132,7.951492037095021e-05,0.004402936991624988,-0.008330971562773633,-0.004097647118871725,0.004727986293083353,0.008558793183548399,-0.005043598220867493,-0.005406500557535545,-0.0043961186487018016,0.0015096348980581991,0.0017751874810183876,0.001785463587587856
290,2019-01-1009:16,39850,39850,39700,39750,61086,-100,0,-0.00124339143447873,0.0018884955685722828,0.0017818744247273884,-0.0056560626281495505,-0.0032282588907855685,0.0005892644557139068,0.0010119395871532033,0.009291457670705132,7.951492037095021e-05,0.004402936991624988,-0.008330971562773633,-0.004097647118871725,0.004727986293083353,0.008558793183548399,-0.005043598220867493,-0.005406500557535545,-0.0043961186487018016,0.0015096348980581991,0.0017751874810183876,0.001785463587587856
291,2019-01-0911:18,39100,39100,39050,39050,16878,-50,0,-0.001243391434478741,0.0018884955685722624,0.0017818744247273856,-0.005656062628149552,-0.0032282588907855733,0.0005892644557138943,0.001011939587153212,0.009291457670705123,7.951492037096805e-05,0.004402936991624971,-0.008330971562773641,-0.004097647118871716,0.00472798629308337,0.008558793183548389,-0.005043598220867495,-0.004396118648701782,-0.0054065005575355705,0.001509634898058202,0.0017751874810184285,0.0017854635875878594
292,2019-01-0814:52,38500,38600,38500,38600,50968,100,1,-0.001243391434478741,0.0018884955685722624,0.0017818744247273856,-0.005656062628149552,-0.0032282588907855733,0.0005892644557138943,0.001011939587153212,0.009291457670705123,7.951492037096805e-05,0.004402936991624971,-0.008330971562773641,-0.004097647118871716,0.00472798629308337,0.008558793183548389,-0.005043598220867495,-0.004396118648701782,-0.0054065005575355705,0.001509634898058202,0.0017751874810184285,0.0017854635875878594
293,2019-01-0814:51,38550,38600,38500,38550,44249,0,0,-0.001243391434478741,0.0018884955685722624,0.0017818744247273856,-0.005656062628149552,-0.0032282588907855733,0.0005892644557138943,0.001011939587153212,0.009291457670705123,7.951492037096805e-05,0.004402936991624971,-0.008330971562773641,-0.004097647118871716,0.00472798629308337,0.008558793183548389,-0.005043598220867495,-0.004396118648701782,-0.0054065005575355705,0.001509634898058202,0.0017751874810184285,0.0017854635875878594
294,2019-01-0814:51,38550,38600,38500,38550,44249,0,0,-0.0012433914344787175,0.0018884955685722895,0.001781874424727382,-0.005656062628149579,-0.0032282588907855962,0.0005892644557139005,0.0010119395871532107,0.009291457670705132,0.0044029369916249676,7.951492037098305e-05,-0.008330971562773624,-0.004097647118871731,0.004727986293083382,0.008558793183548389,-0.0050435982208674865,-0.004396118648701817,-0.005406500557535537,0.001509634898058193,0.0017751874810183895,0.001785463587587868
295,2019-01-0814:51,38550,38600,38500,38550,44249,0,0,-0.001243391434478756,0.0018884955685722746,0.0017818744247273676,-0.005656062628149533,-0.003228258890785565,0.0005892644557138879,0.0010119395871531957,0.009291457670705121,0.004402936991624977,7.95149203709518e-05,-0.008330971562773647,-0.004097647118871715,0.004727986293083344,-0.005043598220867477,0.008558793183548389,-0.004396118648701771,-0.005406500557535559,0.0015096348980582187,0.0017751874810184231,0.0017854635875878715
296,2019-01-0814:51,38550,38600,38500,38550,44249,0,0,-0.0012433914344787199,0.00188849556857228,0.001781874424727389,-0.0056560626281495704,-0.0032282588907855824,0.0005892644557138939,0.0010119395871532068,0.009291457670705137,0.0044029369916249814,7.951492037097008e-05,-0.008330971562773631,-0.004097647118871725,0.004727986293083364,-0.0050435982208674865,-0.004396118648701809,0.008558793183548396,-0.005406500557535543,0.0015096348980581911,0.001775187481018391,0.0017854635875878683
297,2019-01-0810:19,38850,38850,38800,38850,11504,0,0,-0.0012433914344787199,0.00188849556857228,0.001781874424727389,-0.0056560626281495704,-0.0032282588907855824,0.0005892644557138939,0.0010119395871532068,0.009291457670705137,0.0044029369916249814,7.951492037097008e-05,-0.008330971562773631,-0.004097647118871725,0.004727986293083364,-0.0050435982208674865,-0.004396118648701809,0.008558793183548396,-0.005406500557535543,0.0015096348980581911,0.001775187481018391,0.0017854635875878683
298,2019-01-0810:19,38850,38850,38800,38850,11504,0,0,-0.0012433914344787405,0.001888495568572289,0.0017818744247273676,-0.005656062628149552,-0.0032282588907855923,0.0005892644557138875,0.001011939587153207,0.00929145767070514,0.0044029369916249545,7.951492037097126e-05,-0.008330971562773626,-0.004097647118871723,-0.0050435982208674795,0.004727986293083363,-0.004396118648701793,0.00855879318354838,-0.00540650055753554,0.0015096348980582048,0.0017751874810184047,0.0017854635875878722
299,2019-01-0810:19,38850,38850,38800,38850,11504,0,0,-0.0012433914344787116,0.001888495568572296,0.0017818744247273864,-0.00565606262814958,-0.0032282588907855893,0.0005892644557139011,0.0010119395871532211,0.009291457670705137,0.004402936991624945,7.951492037098244e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867485,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.0015096348980581779,0.0017751874810183858,0.001785463587587873
300,2019-01-0810:19,38850,38850,38800,38850,11504,0,0,-0.0012433914344787116,0.001888495568572296,0.0017818744247273864,-0.00565606262814958,-0.0032282588907855893,0.0005892644557139011,0.0010119395871532211,0.009291457670705137,0.004402936991624945,7.951492037098244e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867485,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.0015096348980581779,0.0017751874810183858,0.001785463587587873
301,2019-01-0810:19,38850,38850,38800,38850,11504,0,0,-0.0012433914344787116,0.001888495568572296,0.0017818744247273864,-0.00565606262814958,-0.0032282588907855893,0.0005892644557139011,0.0010119395871532211,0.009291457670705137,0.004402936991624945,7.951492037098244e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867485,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.0015096348980581779,0.0017751874810183858,0.001785463587587873
302,2019-01-0810:09,39000,39000,38950,39000,10451,0,0,-0.0008598956923623031,0.0016305005182395687,0.0019683663225311732,-0.005359632141527419,0.0010414486850320607,-0.0033211159371050627,0.0010460340494899297,0.009534187575100123,0.004928158253639508,0.00017204369372991204,-0.0035727821660009288,-0.008353626084003356,0.004990322603341923,-0.004025054890998826,-0.005282902799051116,-0.005044281617729228,0.008568536468946685,0.001634735777067757,0.001644225585184604,-0.0013392682035250096
303,2019-01-0810:04,39050,39050,38950,39000,40473,-50,0,-0.0008598956923622662,0.0016305005182395515,0.0019683663225312127,-0.005359632141527444,0.0010414486850320779,-0.003321115937105053,0.0010460340494899613,0.009534187575100122,0.004928158253639515,0.0001720436937299161,-0.0035727821660009383,-0.008353626084003309,0.004990322603341914,-0.004025054890998857,0.008568536468946685,-0.005282902799051132,-0.005044281617729226,0.0016347357770677064,0.001644225585184577,-0.0013392682035250135
304,2019-01-0809:49,39000,39050,38950,38950,69270,-50,0,-0.0008598956923622662,0.0016305005182395515,0.0019683663225312127,-0.005359632141527444,0.0010414486850320779,-0.003321115937105053,0.0010460340494899613,0.009534187575100122,0.004928158253639515,0.0001720436937299161,-0.0035727821660009383,-0.008353626084003309,0.004990322603341914,-0.004025054890998857,0.008568536468946685,-0.005282902799051132,-0.005044281617729226,0.0016347357770677064,0.001644225585184577,-0.0013392682035250135
305,2019-01-0809:30,38400,38450,38400,38450,6933,50,1,-0.0008598956923622612,0.001630500518239601,0.001968366322531171,-0.005359632141527447,0.0010414486850320642,0.0010460340494899388,-0.0033211159371050805,0.009534187575100113,0.004928158253639492,0.00017204369372991935,-0.003572782166000948,-0.008353626084003349,0.004990322603341948,-0.0040250548909988295,-0.00528290279905112,0.008568536468946685,-0.00504428161772923,0.001634735777067746,0.0016442255851846087,-0.0013392682035250195
